id,roll_num,date_str,title,manuscripts,pdf_source,pdf_pages,is_verified,num_stops,year
5769,104,S.d.,"265 02] lomon); personnages ayant joué un rôle important dans gon histoire (tel Bernard de Millau, abbé de S. Victor de Marseille et réformateur de Ripoll) , clercs; laïques; quarante-neuf titres; que jai pu identifier à lexccption des n 02 10, 11, 25 et 30 ; aucun Suivent n'est dalé. raison du désordre des 5 Déterminer litinéraire suivi par le porte-rouleau est parfois difficile; en rotulifer quitta Ripoll probablement au cours de [été 1102 il parcourut tout dabord le titres. Le en empruntant les diverses vallées pour visiter les abbayes de la région ; il avança sud dloiP grénécrowr eengrJncquc Jededlionpostallécet pocignäitca rrión deJos Condes et Palencia Le assez loin sur la deux titres apposés  par S. Maria de Irache (n"" 7 [15] et 42 [20]) semble indiquer fait que Oonifrouverdeta dats seppoabbæyer à Tallera au retour: Le porte-rouleau sc dirigea alors 10 je rotulifer s' puis que col de Roncevaux, pour arriver à La Réole, point le plus vers le Nord-Est, traversa les Pyrénées au ;ilchoisit alors de remonter la Garonne, puis , de Toulouse visita un assez septentrional de son voyage qu' 'ilne grand nombre détablissements religieux de Narbonnaise. Ilalla jusqu'à Arles. Remarquons à S. Victor de Marseille; car lon avait déjà probablement annoncé par un moyen plus ge rendit pas la mort de Bernat à Tabbaye; dont relevait Ripoll S. Victor de 15 rapide que le rouleau morluaire devait, en effet; intervenir dans le choix du successeur de Fabbé défunt. Macseillablisstnentsffasitiat eonenc s abbares ou prieurés bénédictins; clunisiens; victorins; ainsi que Les réguliers ;on relève seulement deux titres apposés par des cathédrales et des abbayes dc chanoines établissements féminins 5. Cecilia de Seu de Urgel, S. Martin-de-l'Arçon. des Tarchiviste de Ripoll s'est en effet 20 La liste des titres donnée par B est en général très sèche quand ila pu les identifier; ainsi que les noms des contenté de donner le nom des établissements; certains dentre eux il croit bon pourtant dindiquer la nature des vers écrits par défunts cités par pentamètres. Seuls quatre titres sont trans- les divers scribes, hexamètres dactyliques; distiques ou 16 [12]), S. Juan de la Peña (n"" 18 [13]), Aniane (n? 19 [31]) et Pamplona crits entièrement Jaca (n"" les trois autres sont en totalité ou en 25 celui dAniane, en prose; a une forme épistolaire (n"" 21) particulièrement Jong (71 vers), est formé de sept partic composés de vers le titre de Pamplona, formule de eadem scola ; le titre de S. Juan de la Peña combine une adresse poèmes débutant par la en prose et un éloge~ funèbre versifié. noté Pétat de conservation des tituli' (1) Enfin, Ba parfois Muerte del abad Bernardo. 30 hay mas que 5 respuestas. Encyclica. 1l pergaminos; pero en el dorso no quibus hec s[cedJula () fuerit [porrecta, lacri]- Omnibus catholice matris Ecclesie filiis; genitricis Marie cenob[ii Rivipollensis   destiftutus, mabilis grex; pusillus et merens alme [Dei] pro[spe]ritatis et interminabile [gaudium perpe; piissimi patris (b) commodo temporalis magnitudine   percul[si] 35 Doloris   nimietate fracti   me[rorisque   nostri] tue] felicitatis. remplacent des lacunes de B sont restitués le plus souvent (a) Les mots et lettres entre crochets qui 88, n9 67) et &Oliba (éd. supra, grâce aux encycliques des rouleaux de Seniofredus (éd. supraelt petits , caractères sont empruntés par le P. 109, n"" 72) , transcrites également par B les passages en documents. (b) patres B ; corrigez patris. rédacteur de Vencyclique à Üun ou lautre de ces deux bastante   cartomida "" (n' 8 [37]) ; [15]) despintada (Huesca; n? 12 [11]) . muy poco lo que se puede leer entre Es muy (Irache, S. Maria, n' 7 cartomido y despintado",,Dufour T1 (2),"56,57,58,59,60,61,62,63,64",0,20,
5770,105,S.d.,"281 véritablement digne dintérêt, car elle semble fidèle à [original une branche II, constituée par g et m , qui _ cherche à classer les titres selon Yordre supposé de [itinéraire et, ce faisant, trahit totalement A.Enfin; L. Delisle donne une liste des tituli inutilisable; car tout à la fois il omet de signaler de multiples accusés de réception et dote ceux quil gardés dunc numérotation en grande partie décalée par rapport à @. 5 On a cru bon parfois de défendre [authenticité du rouleau mortuaire de Bruno; ce qui me semble superflu (L) Toutefois; la forme sous laquelle ce document est maintenant connu fait problème et dénote une réécriture partielle du XVI & Lencyclique est dite Titulus; ce qui est inhabituel et à vrai dire aberrant. De nombreux intitulés de tituli semblent avoir été ajoutés par a (par ex. I. discipuli ejus; Rangerii "" n"" 3). Des précisions géographiques sont à Pévidence aussi de a (par ex. 10 T. fratrum Case Dei subtus Curnillionem; prope Cratianopolim et Cartusiam ^ n"" 13). Certaines identifications de a sont même fautives (par ex. I. Montis sancti Quintini martyris, Vermandensis pagi (n"" 85 [72]), c'est-à-dire Le Mont-S. Quentin [Somme, arr: et c On Péronne, cne Allaines], alors qu' 'il s'agit de $. Quentin  [Aisne]) . En outre; des graphies sont typiques du XVI & (par ex. Parrhisium, n 25 [164]). Mais surtout diverses lectures de a sont fautives. Voici quelques exemples 15 au lieu de il faut lire Climiacensis Cluniacensis Catalmiensis Catalaunensis Selvacensis Belvacensis Istensis Insulensis 20 Lencyclique est composée de quatre parties de longueurs inégales. Tout dabord, la communauté érémitique de Calàbria, fondée par Bruno, s'adresse à lensemble des membres de FÉglise (en commençant par le pape et la curie romaine), dont elle sollicite les prières pour son fondateur. En second lieu, elle demande aux communautés acceptant de prier à son intention dapposer une mention sur le rouleau et à celles prêtes à inscrire le nom de Bruno dans leur obituaire de le faire   25 savoir; afin qu'elle-même puisse faire de même à leurs intentions. Puis; sont relatés les derniers instants de Bruno et sa profession de foi (2). Enfin, dans une dernière phrase, le porte-rouleau est recommandé aux églises visitées. La valeur de titres du rouleau mortuaire de Bruno a été mise en doute à plusieurs reprises ; on y a remarqué par exemple des lieux communs, des traces demphase; des banalités ou des exagéra- 30 tions Ce jugement  est   entièrement   fondé et vaut  dailleurs   pour lensemble des rouleaux mortuaires, notamment pour ceux antérieurs au XIII' s Des biographes de & Bruno, comme B. Bligny et A. Ravier; ont cru cependant y trouver des renseignements intéressants. menhdela nart de Dubois Ouelaues problè-",,Dufour T1 (2),"64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84",0,68,
5771,106,S.d.,"106 [174] S.d.- Plaimpied, S. Martin. 15 T. Sancti Martini Pleni Pedis. Quoniam nullus suarum virtutum precumve remige hujus exitialis vite naufra- gium inevitabile quoquomodo potest evadere celestisque immarcessibile premium obtinere, quod catholicam decet   religionem,  fratres,   exposcitis.  Ut igitur ejus vestrisque precibus nostrorum rubigine criminum saluberrima decocta purgemur; 20 vestri Patris diem recolemus anniversariam.",,Dufour T1 (2),"84,1,2,3,4",0,1,
5772,107,S.d.,"107 [171] S.d.- Micy; S. Mesmin. T. Sancti Maximini Miciacensis cenobii. Doctus Psalmista, clarissimus atque sophista, Gallia quem mire sua deberet sepelire; Ut fertur Calabris nunc Bruno sepultus in agris, Hac functus vita, sub temporibus stabilita, Transeat ad vitam sine temporibus stabilitam.",,Dufour T1 (2),"84,3,4,5",0,0,
5773,108,S.d.,"108 [172] S.d.-S.L. [Micy; S. Mesmin] Alius titulus ejusdem. Bruno consurgat Regi, qui crimina purgat, Sanctorum Christo, cui mundo vixit in isto.",,Dufour T1 (2),"84,4,5,6,7,8",0,4,
5774,109,S.d.,"109 [161] S.d-- Paris; cathédrale (N.-D.)- T Sancte Marie Parrhisiorum. Vos mundani, qui re gaudetis inani, Spernite culturam carnis subito perituram. Corpus enim vastum; varia 'pinguedine pastum; 10 Quo magis impletur; putidum magis efficietur; Cur impinguatur caro; qua vermis satiatur ? Cur adeo cupimus bona; que retinere nequimus ? Quos male seducit mundus per devia ducit, Et sectatores carnis fallit per honores 15 Blandaque pretendit; dum nobis retia tendit . Est et in hoc mundo mundanis sollicitudo Penaque Jucratur penam, caro bis cruciatur; Qui lucra sectantur; subita nece precipitantur Et subeunt antrum carnes animeque barathrum. Hec satis attente pertractans Bruno - Ille repente; magistrorum decus; informatio morum; Remigium turbe Remensis; major in urbe; Mundum despexit; iter ad celestia Vilibus fexit, indutus pannis te, 25 Huic Christe; 'igitur celi secutus. pateant Cum populoque = quo letatur fideli, Bruno; semper sociatur;",,Dufour T1 (2),"85,7,8,9",0,1,
5775,110,S.d.,"110 [168] S.d - Rebais; ' 1 S. Sancti Pierre. Temporibus Petri 30 nostris; finis  dum Resbacensis. Extitit in mundo proximat orbis; Nam dives ' 'proximus iste fuerat, Deo. Contempsit , mores ' cuncta; ' 'sapienter agebat, Factus ' pro post Domino, pauper Iste ~ qui solus  et est eremita viam 35 Sit carnis tenuit regnat in alto. pictate E Dei, ' per secula qui secula felix morte redemit.",,Dufour T1 (2),"85,8,9,10,11,12,13,14,15,16,17,18,19,20",0,1,
5776,112,S.d.,"112 [177] S.d.- Nicastro, duòmo (S. Piètro) ("" _ T. Sancti Petri Neocastrensis. Hac vixit vita dum felix hic eremita, Dictus Bruno bonus, noster per cuncta patronus; Quo vixit pago; vivens permansit imago Vere justicie, doctrine; philosophie;",,Dufour T1 (2),"85,20,21",0,0,
5777,113,S.d.,"113 [125] S.d.- Falaise; S. Trinité. T. Sancte Trinitatis Falesie. Tanti doctoris fuerat de morte dolendum, Omnibus atque bonis noctesque diesque gemendum; 15 Si possent luctus hominem revocare sepultum; Et tlachryme fructus facerent, non plangere stultum. Sed quia missarum lachrymis suffragia prestant Atque ] preces hominem juste super ethera gestant, Hymnis et psalmis; precibus grex ergo fidelis 20 Christi poscat opem; missis omnino querelis; Ut faciat celis animam residere Brunonis, Ne populetur ovem conservet ab ore predonis.",,Dufour T1 (2),"86,20,21,22,23,24",0,3,
5778,116,S.d.,"116 [81] S.d. - Gent, S. Pieters. T. Sancti Petri Blandinensis cenobii. Est commune mori, mors nulli parcit honori. Mors est vita piis, pena diurna malis. Ibimus absque mora, sed qua nescimus in hora, Est quia vita brevis, fluxa, caduca, levis. Ecce, satis scimus, quod non evadere quimus; Et quis erit finis; vermis et inde cinis. Dum vixit, vita nituit satis hic eremita, Mortuus ipse tamen pace quiescat. Amen.",,Dufour T1 (2),"86,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80,81",0,76,
5779,117,S.d.,"117 [114] S.d.- [Préaux,] $. Léger (1) T. sancti Leodegarii martyris. Poscitis auxilium; prebeat quod Christus in evum. Brunoni petimus migranti corpore Summus; Quatenus optati concedat munera regni.",,Dufour T1 (2),"86,81,82,83",0,0,
5780,118,S.d.,"118 [82] S.d.- Gent, S. Baafs. T. Sancti Bavonis in Candavo. In verbis quanquam nobis sit magna facultas;, Non pro posse tamen, sit prodere verba voluntas; Sed flentes breviter dicamus Summe magister; Brunoni charo tibi, Rex, in carne fideli, Cui super omne bonum placuerunt gaudia celi, Illud des esse, quod nusquam novit abesse """,,Dufour T1 (2),"86,81,82,83",0,0,
5781,121,S.d.,"121 [85] Sd-London; cathedral (S. Paul) . I sancti Pauli apostoli Lundoniensis 15 Tanti fama viri diffusa sub ultima mundi Excitat ardentes in digna precamina mentes; Et licet; ut quimus; complere petita velimus; Vota probatorum passim promissa virorum Nos = pro posse monent; Dominum memorare 20 Brunonem Decessumque sui missis celebrare quotannis. Archidiaconi   Rengerius, Walterus; scholasticus; Theobaldus; Arturus  Quintilianus;   Robertus Durandusque (2) ceterique Lundoniensis;  salutamus omnes canonici ecclesie Sancti Pauli ancie Dengenitrilutamne faternaqub  dilectione impertimus   eremitas Calabrie ecclesie 25 rum fieri singulis annis concedimusque; ut petiistis; anniversa - que   fratribus   cenobii reserendo magistro domino Brunoni, servo Dei, vestri pridie  nonas  octobris   Id cunctis- consensu fratrum ascripsimus in oostrorum ,nomenque ejus toorninibs convessimusospublico memoriam predicte  fratrum 'commemorationis. nostrorum",,Dufour T1 (2),"87,83,84,85",0,1,
5782,123,S.d.,"123 [106] S.d. 2 Arras, cathédrale (N, ~D) T. Sancte Marie Attrebatensis sedis. Lux eterna Deus, preter quam nil valet esse, Qui nobis voluit pasci de semine Jesse; Participem faciat te, Bruno; sue bonitatis; Qui fons multifluus est mirifice pietatis.",,Dufour T1 (2),87,0,0,
5783,125,S.d.,125 [108] S.d - Arras; S. Vaast.,,Dufour T1 (2),87,0,2,
5784,126,S.d.,"126 [109] Sd-S1 [Arras; S. Vaast] Alius Lumen titulus ejusdem. et ordo vie ducentis = Occidit, ad alta sophie hinc cedens nature Par pecudis Bruno recedens brute. Tibi, 25 Viluit  Bruno hic fore magister mundus = acute; Flos= fuit sterilique ' in feno; decore. Dum viguit sub sole tua cantaret; studio sereno, Dummodo dum lactaret musa vacaret; Hinc Remos, tamen, modo pane abjectis opibus = cibaret. 30 Clausus in obscuro studiisque frueris = rejectis; Nilque = sequens libamine  Bruno duro; Sic Pater; ' 0 varium; Bruno; ' fundatus capis in unum uno, captus ab uno.",,Dufour T1 (2),88,0,0,
5785,127,S.d.,"127 [110] S.d. Moreuil (?), N-D. () T. Sancte Marie Morlivensis ecclesie. Floruit in mundo vir prudens ore profundo. Utilis est forma, sors ejus et ultima norma. Scivit enim vere; mundum non posse manere. Calcavit flores ejus, contempsit honores. Nunc requies sibi sit, quoniam Sacra Pagina dixit Non est damnosa mors justi, sed preciosa (2) Bruno Hierusalem conscendit spiritualem.",,Dufour T1 (2),"88,18",0,1,
5786,128,S.d.,"128 [84] S.d.- [Canterbury;] S. Peter; S. Augustine. I.sancti Petri et sancti Augustini, Anglorum apostoli. Bruno pia vita celo vivas eremita. Reddidimus vestris; reddantur debita nostris.",,Dufour T1 (2),88,0,0,
5787,129,S.d.,"129 [86] S.d. 8 [Bury] S. Edmunds. Isancti Edmundi, regis et martyris. Transit ab hac vita Bruno Pater ac eremita, Transeat in requiem spiritus ejus. Amen.",,Dufour T1 (2),88,0,0,
5788,130,S.d.,"130 [87] S.d.-S1 [Bury S. Edmunds] Alius ejusdem titulus. Annuat huic Dominus Brunoni gaudia verus, Agmina sanctorum, qui continet alta piorum.",,Dufour T1 (2),88,0,0,
5789,131,S.d.,"131 [88] S.d.- Spalding, S. Mary et S. Nicholas T. Sancte Marie Spalinge; ecclesie S. Nicolai Andegavensis. In mundo rutilat solis jubar et rutilando Transit et excedit sidera clara poli ;",,Dufour T1 (2),"88,89",0,1,
5790,133,S.d.,"133 [90] S.d. ~ York, $. Mary- T. Beate Marie Eboracensis. Filius ecclesie mortali carne solutus; Bruno vir sapiens; quod sua facta probant, Non est plorandus; quia numquam jam ruiturus; Spes, amor atque fides; quod meruere; tenet.",,Dufour T1 (2),"89,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57",0,77,
5791,135,S.d.,135 [92] S.d.- York; cathedral (S. Peter) I.Sancti Petri Eboracensis ecclesie; que est Anglie Pro quo Bruno brevis reprobavit noxia metropolis. vite; Ipse rependat ei munera perpetue:.,,Dufour T1 (2),"90,57,58,59",0,0,
5792,136,S.d.,"136 [93] S.d-S1 [York; cathedral (S. Peter)] - Fama Alius titulus ejusdem. 'prius nobis retulit, quam Non litera vestra, de morte quidem; sed bonitate ~ Cemma domus viri. Domini 20 Et fidei Bruno fuit atque verus columna, 'cultor apostolice . Yere fides _ ejus; virtutibus Etbereas ' edificata, edes edificavit Gloria, ei. divitie; Ili. persona, scientia idara satis; sed pede rerum 25 Sunt , que dant pressit ea. homini Nec post tamen mortem vivere Mors hec possunt morte posse, premit omne carere caput dare. Crre Brunoni que si cui Me Iyna parcere , debuerat. parcere posset, InOIS Ouar : felix,= si mors est illa qiacisteuitur requies vocanda; vrrenA vitaque~ idedit perpetua, contagio sordis 1 [ Pa Wuiss 2 Lue Mont dus € iulus , Ennietsl,  cans doute ) QjusNess debutant non (n 00 AUwosuss Intzis aussí par alius 138 (uf [94] Twrsvytuls de de 142 Beverley / [98]) Ricardus; (n? 137 Taccusé de réception Kvlvuduss déplace , [99]) Wilhelmus serait ainsi légèrement",,Dufour T1 (2),"90,58,59,60",0,0,
5793,137,S.d.,"137 [99] S.d.- Beverley; S. T. sancti Johannis John. archiepiscopi Bruno, quod sprevit vivens; in morte iscoqu Beverlacensis ecolesie Nam mundum fugit mundanaque vilia dixit . Christo servivit, quare celum penetravit. Ipsius tales transmittere sed quia fratres Chartam fecerunt, nostri domini voluerunt Pro famulo tanto postremo tempore functo Officium servis gratum persolvere cunctis.",,Dufour T1 (2),"90,59,60,61",0,3,
5794,138,S.d.,"138 [94] S.d.-S.1 [York, cathedral (S. Peter)] . Item Ricardus ad eundem. Quia casu mortis; sublato Patre; doletis; Ponite tristiciam; manet omnes ( exitus idem. Hinc est pensandum, quia mundi gloria fenum; Ad tempus foret, florens pertransit et aret ; Et quia sic floret florens, sic transit et Declinemus aret, eam, magis inquirendo futuram. Jam precessisti, jam regula, Bruno, fuisti, Jam conclusisti, quod caute proposuisti. Florebas mundo fragili; sed flore caduco Sprevisti mundum fragilem floremquec caducum; [Contemplative querens succedere vite; Quam tibi concedat, qui secla per omnia regnat.",,Dufour T1 (2),"90,60,61,62,63",0,3,
5795,140,S.d.,"140 [96] S.d. S.1 [York, cathedral (S. Peter)] . Item Turstanus ad eundem. Sit tibi, Bruno, quies; sit lux; sit gloria perpes; Sit tibi vera salus, vera medela Deus.",,Dufour T1 (2),"91,66,67,68,69,70",0,10,
5796,141,S.d.,"141 [97] Sd.-S1 [York, cathedral (S. Peter)]  10 Item Richardus ad eundem. Eternam sedem nobis invidit et edem Eterne sedis factus prior exul et edis; Arboris illicite dum gustum suggerit Ere Gustat, ft gustans mortalibus addita fatis 15 Porrexitque  viro; casu simili ruituro. Inmortalis erat, sicut Deitatis imago; Immortalis erat, costis educta virago Sed mox post gustum mortales efficiuntur Dejectuque 20 gravi paradiso dejiciuntur: Intrarit mundum mors - effera, subdidit illum Legibus illa suis; moritur; Parcere qui nascitur; non novit, omnis. sed nec tibi, Bruno, Apposuit patribus; jam sit tibi pepercit . vivere Et raptum mundo te restituat  Christus paradiso.",,Dufour T1 (2),"91,69,70,71,72,73",0,6,
5797,142,S.d.,"142 [98] S.d. SL Item slork cathedral (S, Peter)] : Carmina Wilhelmus si possent tanto ad eundem. Jar prodesset ei prodesse patrono; Carmina musa canora cantasset mei. 30 Mille titulo modis fruitura tanto perenni, Psalleret ' illa psalleret illa viro, studiosa viro; Linguaque mente magnificum magnificanet  manuque eum.",,Dufour T1 (2),"91,72,73,74,75",0,1,
5798,143,S.d.,"143 [100] S.d.- ~ Chester; S. Peter: Ad titulum Sancti Petri Castrensis ecclesie. Gloria justorum, solatia sola reorum Bruno fuit vivens parque dolor moriens. Totius cleri decus; exemplar quoque veri; Mors dolor eripuit, dum Pater occubuit . Effectus monachus prius, hinc eremitaque rectus, Gratia summa Dei propitietur ei. Huc tendunt vota, quo propitiatio tota Sit fragili vite sub brevitate site. Huic fuit octobris immanibus edita probris Finis sexta dies, sit sibi jam requies.",,Dufour T1 (2),"91,74,75",0,0,
5799,144,S.d.,"144 [101] S.d.-S.1 [Chester; S. Peter]  Item alius titulus ejusdem. Persone titulus sub nomine pretitulatus Virginis et Matris; quam post Dominum colit orbis, Diversos luctus mundus sonat undique totus; Ad multas mortes secum ducendo cohortes  Posternit cunctos sacro baptismate lotos; Sicut demonstrat Brunonis clara lucerna. Is cum multorum laudetur voce virorum; Sit meritis morum spectabilis eximiorum. Lege  tamen mortis sors hunc tulit impia portis. Flemus vobiscum; sed opus Poscere, quid ad hec nisi Christum Ut quod requies sibi sit post funera perpes. vestris functis dedimus; sic vos date nostris",,Dufour T1 (2),"91,75,76,77",0,0,
5800,145,S.d.,145 [103] S.d.- ~ Malmesbury; S. Mary; S. Aldhelm. T Sancte Ms,,Dufour T1 (2),"91,92,75,76,77",0,1,
5801,147,S.d.,"147 [112] S.d. ~ Rouen; S. Trinité-du-Mont. Rothomagi montis titulus Sancte Trinitatis  Quamvis mens hominis nescit discernere, finis Quis sit cunctorum ; sed fons et origo bonorum; Cui patet occultum; nec quid dimittit inultum; Nos tamen, ut mores designant exteriores; Dulcis et emerite pia consummatio vite, Credimus; ad Superos quod vester transiit heros: Que vos oratis de votis concelebratis, Hec cadem nostris exposcimus ut faciatis, Ut vivant Christo; qu08 carcere solvit ah isto.",,Dufour T1 (2),"92,78,79,80",0,0,
5802,148,S.d.,"148 [115] S.d,- [Préaux,] S. Léger 'TSancti Lcodegarii. Hic Lcodegarii titulus describitur almi, facic mortis nequit ullus sistere fortis, Sed fumo similis vita viri sterilis, Labitur ut ventus pulcherrima nata juventus. Eque tolluntur pessimus atque honus  Omnes morte ruunt terramque cadavera querunt In nihilum veniunt, vermibus esca fluunt. Corpora putrescunt, que viva superba fuerunt, Horrida fit caro, mortua cuncta caro  Mox homo cum morítur; statim sua fosaa paratur; Charus Sed post nullus curat habere Guus, sociat cineri jam fctens corpus amicis quam vanus amor; cum cadit omnis hønoe [",,Dufour T1 (2),"92,78,79,80",0,0,
5803,149,S.d.,"149 [153] S.d - [Pontlevoy; N-D. (1]: [T. Sancte Marie Pontileviensis () ecclesie] . Exiit e mundo vir; mundi spretor; ad illum Qui mundum fecit, quem sine fine videt ; Et licet hic, tanquam tenebrosus; Bruno vocetur; Est tamen et fama lucidus et meritis  Luce Dei fruitur; quia lucem respuit 10 istam, Et pro deserto celica regna colit. Vos igitur; fratres, pro leto ne doleatis; Esse suos letos letus et ipse cupit. Si quid ei minus est, Deus illi Et nostros vestris compleat illud ;jungat ei precibus. 15 150 [117] S.d. 1 Bayeux, Sancte cathédrale (N-D:). Strenuus et fortis, Marie Bajocensis ecclesie, Providus et conservator mortis; monachorun; Sanctorumque fundator cenobiorum 20 Solamen patrum pius et clemens fratrum, imitator; Morum sancte virtutis corrector () amator; Justicic 'justus; pia spes rector; custos et miserorum, Moribus   ubique ornatus, bonorum; Fortiter armatus Yas et plenum pietatis, 25 Humane clypeo Bruno vere probitatis; Cetibus  subiit jus conditionis;, Non tibs rngelice 'conjungendus raptores habitant, legionis. Nec pravi mores nec turba rebellis Quo nobis aditum nbi sunt scd quisque € 30 tribuat fidelis. Mortis post Rex obitum perpetualis  protcctio spiritualis",,Dufour T1 (2),93,0,0,
5804,151,S.d.,"151 [118] Sd.-SL [Bareux. cathedrale [ Versus 'scholaresrejusdenlécbrale (N-D)L Hic dolor: 0 Bruno. plus quatu processit ab uno Unde dolet, plangit, quam mors tua funditus angit [ Non lachrymando parum communis turba scholarum Atque genu prono tali viduata patrono Pro merito dando dillundit vota precando Et regem poscit, qui cuncta latentia noscit. Ut tibi det vitan, te 'euscipiens erenutam",,Dufour T1 (2),93,0,0,
5805,152,S.d.,"152 [11/ Sd- [ayeux /$ Corze TSaneti Ceorgu cjusdeu urbis  Flos eremitarum lumen mirahile, elarum Snlus  Bruno, patrumn vigot; ordo, tgula frattumn Evcmplarque vie colostis fonsque sophios Has tetigi metas, quibus omunis clauditur etas. In numero fratrum te seripsunus oplitne patrut. Sedula devote fundenco precamina pto te, Ut pietate Dei tbví detur pars reqtuiei",,Dufour T1 (2),"93,94,95,96,97,98,99",0,17,
5806,111,S.d.,"7] 367 (partielle) J Pycke; Le chapitre cathédral Notre-Dame de Tournai de la fin du XF ADUCTION du XIIT s. Son organisation, sa vie, ses membres, Louvain-la-Neuve-Bruxelles, 1 la fin 1986, 274. H. Platelle, Saint-Amand, p. 182, n. 116. PIQUÉ Valenciennes; B. M. ms. 49 (42), fol. 121. Parchemin. Longueur; 22 cm largeur ' II (rognée), 5 5,5 cm. Catalogue descriptif et raisonné des manuscrits de la Bibliothèque de Valencien- J Mangea8go 42, daprès (éd. partielle) . b. L. Delisle; Rouleaux des morts du IX' au es, Paris; P: 162, n' XXXII, daprès a (éd. partielle)  KVe s. P. Catalogue général des mss. des Bibliothèques publiques de France, Paris; t. 25, 1894,  10 NDIQUÉ 211 . M. Bruchet, S. Sépulcre et S. Aubert de Cambrai; P. 3, n. 3 (avec corrections de a) L Platelle; op cit., P. 8, n. 17 et 18 bis ; p. 182, n. 116. IV Valenciennes; B. M. ms. 86 (79), fol. A et 141 (avec suite du texte sur  'onglet placé III et les fol. 136v et 137) Parchemin. Deux fragments; formant auparavant une seule feuille; ntre totale de   36 cm et dune   largeur   (rognée)   comprise   entre   25,5 CMı et   15 Fune   longueur 6,5 cm III fol. A Longueur; 18 cm ; largeur (rognée), 25,5 cm IV fol. 141 Longueur; 18 cm largeur (rognée), 26,5 cm: cit., 67-68, daprès A (éd. partielle). b.L. Delisle; Rouleaux des morts du LJ Mangeart, op. P. 20 X' au XV 5. P. 162,n"" XXXII, daprès a (éd. partielle). des mss.-, t. 25, p. 224. M. Bruchet, op cil , P 3, n 3 (avec NDIQUÉ Catalogue général orrections de a) . H. Platelle, loc. cit. Vet VI : Valenciennes; B. M.. ms. 156 (148), fol; A (2) et 67 (), Parchemin; Deux fragments, seule feuille; dune longueur totale de 36,5 cm ( et dune largeur ormant auparavant une 25 (rognée) de 26,5 cm V : fol. A Longueur; 18,5 cm largeur; 26,5 cm VI fol. 67 : Longueur; 18 cm largeur; 26,5 cm. 6. L. Delisle, Rouleaux des morts du IX' au a. J Mangeart, op: cit. P. 131-133, daprès A. XV' s., P. 162, n? XXXII, daprès a. 30 FAC-SIMILÉ (partiel) J Dufour; Rouleaux des morıs, 1980,pl Iet IL M. Bruchet, op cit., P 3, n 3 (avec [NDIQUÉ Catalogue général des mss_ L. 25, P 254 . corrections de a). H. Platelle; loc. cit. du XIIS 9. : 0 abcdeff_ Mentioms niver 3olai Si redimi possit Probatio pennc ct Amen % lacrimis pater Elnonensimnanmuer un petit , mor: noter qu'il peut les deux fragments ceau de parchemin Eotse dies découpage de J qui aurait   disparı  lors feuille. (1) Lordre réel de ces deux fragments est le Avant fol. 141 (IV) et fol. Av (IIlv) dune rt, fol. l4lv (IVv) et fol. A (III) dautre part. (2) Au verso de ce fol , mention du XVII s 6. Alme   ecclesie S. Amandi   in   Pabula ordre réel de ces deux fragments est le sui- nt fol. 67 (VI) et fol. Av (Vv) dune part, fol. v (Vv) et fol A. (V) dautre part.",,Dufour T1 (3),"10,11,12,13,14,15,16,17,18,19,20",0,6,
